DATABASE_NAME,SCHEMA_NAME,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,clinical_effective_date,TIMESTAMP_NTZ,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,date_precision_concept_id,TEXT,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,date_recorded,TIMESTAMP_NTZ,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,description,TEXT,18
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,procedure_source_concept_id,TEXT,19
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,status_concept_id,TEXT,20
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,age_at_event,NUMBER,21
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,age_at_event_baby,NUMBER,22
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,age_at_event_neonate,NUMBER,23
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,is_confidential,BOOLEAN,24
Data_Store_OLIDS_Alpha,OLIDS_MASKED,PROCEDURE_REQUEST,lds_end_date_time,TIMESTAMP_NTZ,25
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,lds_datetime_data_acquired,TIMESTAMP_NTZ,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,lds_data_initial_received_date,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,lds_dataset_id,TEXT,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,lds_start_date_time,TIMESTAMP_NTZ,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,lds_end_date_time,TIMESTAMP_NTZ,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,record_owner_organisation_code,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,organisation_id,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,person_id,TEXT,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,patient_id,TEXT,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,encounter_id,TEXT,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,practitioner_id,TEXT,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,unique_booking_reference_number,TEXT,18
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,clinical_effective_date,TIMESTAMP_NTZ,19
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,date_precision_concept_id,TEXT,20
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,requester_organisation_id,TEXT,21
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,recipient_organisation_id,TEXT,22
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,referral_request_priority_concept_id,TEXT,23
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,referral_request_type_concept_id,TEXT,24
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,referral_request_specialty_concept_id,TEXT,25
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,mode,TEXT,26
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,is_outgoing_referral,BOOLEAN,27
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,is_review,BOOLEAN,28
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,referral_request_source_concept_id,TEXT,29
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,age_at_event,NUMBER,30
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,age_at_event_baby,NUMBER,31
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,age_at_event_neonate,NUMBER,32
Data_Store_OLIDS_Alpha,OLIDS_MASKED,REFERRAL_REQUEST,date_recorded,TIMESTAMP_NTZ,33
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,lds_dataset_id,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,lds_datetime_data_acquired,TIMESTAMP_NTZ,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,lds_start_date_time,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,record_owner_organisation_code,TEXT,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,location_id,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,location,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,practitioner_id,TEXT,13
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,start_date,TIMESTAMP_NTZ,14
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,end_date,TIMESTAMP_NTZ,15
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,type,TEXT,16
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,name,TEXT,17
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE,is_private,BOOLEAN,18
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,lds_record_id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,id,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,lds_business_key,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,lds_dataset_id,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,record_owner_organisation_code,TEXT,8
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,lds_datetime_data_acquired,TIMESTAMP_NTZ,9
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,lds_start_date_time,TIMESTAMP_NTZ,10
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,schedule_id,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_MASKED,SCHEDULE_PRACTITIONER,practitioner_id,TEXT,12
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,lds_business_key,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,lds_dataset_id,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,system,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,code,TEXT,8
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,display,TEXT,9
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,is_mapped,BOOLEAN,10
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,use_count,NUMBER,11
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT,lds_start_date_time,TIMESTAMP_NTZ,12
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,LakehouseDateProcessed,TEXT,1
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,LakehouseDateTimeUpdated,TIMESTAMP_NTZ,2
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,id,TEXT,3
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,lds_id,TEXT,4
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,lds_business_key,TEXT,5
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,lds_dataset_id,TEXT,6
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,concept_map_id,TEXT,7
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,source_code_id,TEXT,8
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,target_code_id,TEXT,9
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,is_primary,BOOLEAN,10
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,equivalence,TEXT,11
Data_Store_OLIDS_Alpha,OLIDS_TERMINOLOGY,CONCEPT_MAP,lds_start_date_time,TIMESTAMP_NTZ,12
Dictionary,dbo,ActivityLocationType,SK_ActivityLocationTypeID,NUMBER,1
Dictionary,dbo,ActivityLocationType,BK_ActivityLocationTypeCode,TEXT,2
Dictionary,dbo,ActivityLocationType,ActivityLocationTypeCategory,TEXT,3
Dictionary,dbo,ActivityLocationType,ActivityLocationTypeDescription,TEXT,4
Dictionary,dbo,ActivityLocationType,DateCreated,TIMESTAMP_NTZ,5
Dictionary,dbo,ActivityLocationType,DateUpdated,TIMESTAMP_NTZ,6
Dictionary,dbo,AdminCategories,SK_AdminCategoryID,NUMBER,1
Dictionary,dbo,AdminCategories,BK_AdminCategoryCode,TEXT,2
Dictionary,dbo,AdminCategories,AdminCategoryName,TEXT,3
Dictionary,dbo,AdminCategories,AdminCategoryFullName,TEXT,4
Dictionary,dbo,AdminCategories,DateCreated,TIMESTAMP_NTZ,5
Dictionary,dbo,AdminCategories,DateUpdated,TIMESTAMP_NTZ,6
Dictionary,dbo,AdminCategories,BK_AdminCategoryCode_TinyInt,NUMBER,7
Dictionary,dbo,Age,SK_AgeID,NUMBER,1
Dictionary,dbo,Age,Age,TEXT,2
Dictionary,dbo,Age,SK_AgeBandID,NUMBER,3
Dictionary,dbo,Age,SK_AgeBandGPID,NUMBER,4
Dictionary,dbo,AgeBand,SK_AgeBandID,NUMBER,1
Dictionary,dbo,AgeBand,BK_AgeBand,TEXT,2
Dictionary,dbo,AgeBand,AgeBandStarts,NUMBER,3
Dictionary,dbo,AgeBand,AgeBandEnds,NUMBER,4
Dictionary,dbo,AgeBand,CreatedDateTime,TIMESTAMP_NTZ,5
Dictionary,dbo,AgeBand,LastUpdateDateTime,TIMESTAMP_NTZ,6
Dictionary,dbo,AgeBand_AgeBandGP_Lookup,SK_AgeBandID,NUMBER,1
Dictionary,dbo,AgeBand_AgeBandGP_Lookup,SK_AgeBandGPID,NUMBER,2
Dictionary,dbo,AgeBand_GP,SK_AgeBandGPID,NUMBER,1
Dictionary,dbo,AgeBand_GP,BK_AgeBandGP,TEXT,2
Dictionary,dbo,AgeBand_GP,AgeBandStarts,NUMBER,3
Dictionary,dbo,AgeBand_GP,AgeBandEnds,NUMBER,4
Dictionary,dbo,AgeBand_GP,CreatedDateTime,TIMESTAMP_NTZ,5
Dictionary,dbo,AgeBand_GP,LastUpdateDateTime,TIMESTAMP_NTZ,6
Dictionary,dbo,AgeBand_GP,SK_AgeBandID,NUMBER,7
Dictionary,dbo,AgeBand_GP,BK_AgeBand,TEXT,8
Dictionary,dbo,AllSPGs,SK_ServiceProviderGroupID,NUMBER,1
Dictionary,dbo,AllSPGs,Level,NUMBER,2
Dictionary,dbo,AllSPGs,Type,TEXT,3
Dictionary,dbo,AllSPGs,OriginalID,NUMBER,4
Dictionary,dbo,AllSPGs,Code,TEXT,5
Dictionary,dbo,AllSPGs,Name,TEXT,6
Dictionary,dbo,AllSPGs,StartDate,TIMESTAMP_NTZ,7
Dictionary,dbo,AllSPGs,EndDate,TIMESTAMP_NTZ,8
Dictionary,dbo,AllSPGs,DateCreated,TIMESTAMP_NTZ,9
Dictionary,dbo,AllSPGs,DateUpdated,TIMESTAMP_NTZ,10
Dictionary,dbo,AllSPGs,IsTestOrganisation,NUMBER,11
Dictionary,dbo,AllSPGs,IsDormant,BOOLEAN,12
Dictionary,dbo,AllSPGs,IsActive,BOOLEAN,13
Dictionary,dbo,BNF_Chapter,SK_BNFChapterID,NUMBER,1
Dictionary,dbo,BNF_Chapter,SK_BNFChapterParentID,NUMBER,2
Dictionary,dbo,BNF_Chapter,Chapter_Code,TEXT,3
Dictionary,dbo,BNF_Chapter,Chapter_Code_Alt,TEXT,4
Dictionary,dbo,BNF_Chapter,Chapter_Code_Alt_Pad,TEXT,5
Dictionary,dbo,BNF_Chapter,Chapter_Name,TEXT,6
Dictionary,dbo,BNF_Chapter,Chapter_Path,TEXT,7
Dictionary,dbo,BNF_Chapter,Chapter_Path_Depth,NUMBER,8
Dictionary,dbo,BNF_Chapter,IsOfficialBNF,BOOLEAN,9
Dictionary,dbo,BNF_Chapter,URL,TEXT,10
Dictionary,dbo,BNF_Chapter,DateCreated,TIMESTAMP_NTZ,11
Dictionary,dbo,BNF_Chapter,DateUpdated,TIMESTAMP_NTZ,12
Dictionary,dbo,BNF_Hierarchy,SK_BNFID,NUMBER,1
Dictionary,dbo,BNF_Hierarchy,SK_BNFParentID,NUMBER,2
Dictionary,dbo,BNF_Hierarchy,TypeNum,NUMBER,3
Dictionary,dbo,BNF_Hierarchy,Type,TEXT,4
Dictionary,dbo,BNF_Hierarchy,Code,TEXT,5
Dictionary,dbo,BNF_Hierarchy,Name,TEXT,6
Dictionary,dbo,BNF_Hierarchy,Path,TEXT,7
Dictionary,dbo,BNF_Hierarchy,Path_Depth,NUMBER,8
Dictionary,dbo,BNF_Hierarchy,DateCreated,TIMESTAMP_NTZ,9
Dictionary,dbo,BNF_Hierarchy,DateUpdated,TIMESTAMP_NTZ,10
Dictionary,dbo,BNF_Substance_Product_Presentation,SK_BNFID,NUMBER,1
Dictionary,dbo,BNF_Substance_Product_Presentation,SK_BNFParentID,NUMBER,2
Dictionary,dbo,BNF_Substance_Product_Presentation,SK_BNFChapterID,NUMBER,3
Dictionary,dbo,BNF_Substance_Product_Presentation,TypeNum,NUMBER,4
Dictionary,dbo,BNF_Substance_Product_Presentation,Type,TEXT,5
Dictionary,dbo,BNF_Substance_Product_Presentation,Code,TEXT,6
Dictionary,dbo,BNF_Substance_Product_Presentation,Name,TEXT,7
Dictionary,dbo,BNF_Substance_Product_Presentation,Path,TEXT,8
Dictionary,dbo,BNF_Substance_Product_Presentation,Path_Depth,NUMBER,9
Dictionary,dbo,BNF_Substance_Product_Presentation,IsSubstance,BOOLEAN,10
Dictionary,dbo,BNF_Substance_Product_Presentation,IsProduct,BOOLEAN,11
Dictionary,dbo,BNF_Substance_Product_Presentation,IsPresentation,BOOLEAN,12
Dictionary,dbo,BNF_Substance_Product_Presentation,DateCreated,TIMESTAMP_NTZ,13
Dictionary,dbo,BNF_Substance_Product_Presentation,DateUpdated,TIMESTAMP_NTZ,14
Dictionary,dbo,BNF_Substance_Product_Presentation,IsGeneric,BOOLEAN,15
Dictionary,dbo,BNF_Substance_Product_Presentation,SK_BNFID_GenericEquivalent,NUMBER,16
Dictionary,dbo,CCGByPractice,SK_ServiceProviderID,NUMBER,1
Dictionary,dbo,CCGByPractice,SK_ServiceProviderGroupID,NUMBER,2
Dictionary,dbo,CCGByPractice,SK_OrganisationID_ServiceProvider,NUMBER,3
Dictionary,dbo,CCGByPractice,ServiceProviderCode,TEXT,4
Dictionary,dbo,CCGByPractice,ServiceProviderName,TEXT,5
Dictionary,dbo,CCGByPractice,ProviderGroupID,NUMBER,6
Dictionary,dbo,CCGByPractice,ProviderGroup,TEXT,7
Dictionary,dbo,CCGByPractice,CommissionerID,NUMBER,8
Dictionary,dbo,CCGByPractice,CommissionerGroupID,NUMBER,9
Dictionary,dbo,CCGByPractice,SK_OrganisationID_Commissioner,NUMBER,10
Dictionary,dbo,CCGByPractice,CommissionerCode,TEXT,11
Dictionary,dbo,CCGByPractice,Commissioner,TEXT,12
Dictionary,dbo,CCGByPractice,PODID,NUMBER,13
Dictionary,dbo,CCGByPractice,PODGroupID,NUMBER,14
Dictionary,dbo,CCGByPractice,PODCode,TEXT,15
Dictionary,dbo,CCGByPractice,POD,TEXT,16
Dictionary,dbo,CCGByPractice,PODName,TEXT,17
Dictionary,dbo,CCGByPractice,STPID,NUMBER,18
Dictionary,dbo,CCGByPractice,STPGroupID,NUMBER,19
Dictionary,dbo,CCGByPractice,STPCode,TEXT,20
Dictionary,dbo,CCGByPractice,STP,TEXT,21
Dictionary,dbo,CCGByPractice,StartDate,TIMESTAMP_NTZ,22
Dictionary,dbo,CCGByPractice,EndDate,TIMESTAMP_NTZ,23
Dictionary,dbo,CCGByPractice,CommissioningRegionCode,TEXT,24
Dictionary,dbo,CCGByPractice,CommissioningRegion,TEXT,25
Dictionary,dbo,CCGByPractice,LocalAreaTeamCode,TEXT,26
Dictionary,dbo,CCGByPractice,LocalAreaTeam,TEXT,27
Dictionary,dbo,CCGByPractice,CommissioningCounty,TEXT,28
Dictionary,dbo,CCGByPractice,CommissioningCountry,TEXT,29
Dictionary,dbo,CCGByPractice,SK_Organisation_ID_ServiceProvider,NUMBER,30
Dictionary,dbo,CCGByPractice,SK_Organisation_ID_Commissioner,NUMBER,31
Dictionary,dbo,CCGByPracticeNational,SK_ServiceProviderID,NUMBER,1
Dictionary,dbo,CCGByPracticeNational,SK_ServiceProviderGroupID,NUMBER,2
Dictionary,dbo,CCGByPracticeNational,SK_OrganisationID_ServiceProvider,NUMBER,3
Dictionary,dbo,CCGByPracticeNational,ServiceProviderCode,TEXT,4
Dictionary,dbo,CCGByPracticeNational,ServiceProviderName,TEXT,5
Dictionary,dbo,CCGByPracticeNational,ProviderGroupID,NUMBER,6
Dictionary,dbo,CCGByPracticeNational,ProviderGroup,TEXT,7
Dictionary,dbo,CCGByPracticeNational,CommissionerID,NUMBER,8
Dictionary,dbo,CCGByPracticeNational,CommissionerGroupID,NUMBER,9
Dictionary,dbo,CCGByPracticeNational,SK_OrganisationID_Commissioner,NUMBER,10
Dictionary,dbo,CCGByPracticeNational,CommissionerCode,TEXT,11
Dictionary,dbo,CCGByPracticeNational,Commissioner,TEXT,12
Dictionary,dbo,CCGByPracticeNational,PODID,NUMBER,13
Dictionary,dbo,CCGByPracticeNational,PODGroupID,NUMBER,14
Dictionary,dbo,CCGByPracticeNational,PODCode,TEXT,15
Dictionary,dbo,CCGByPracticeNational,POD,TEXT,16
Dictionary,dbo,CCGByPracticeNational,PODName,TEXT,17
Dictionary,dbo,CCGByPracticeNational,STPID,NUMBER,18
Dictionary,dbo,CCGByPracticeNational,STPGroupID,NUMBER,19
Dictionary,dbo,CCGByPracticeNational,STPCode,TEXT,20
Dictionary,dbo,CCGByPracticeNational,STP,TEXT,21
Dictionary,dbo,CCGByPracticeNational,StartDate,TIMESTAMP_NTZ,22
Dictionary,dbo,CCGByPracticeNational,EndDate,TIMESTAMP_NTZ,23
Dictionary,dbo,CCGByPracticeNational,CommissioningRegionCode,TEXT,24
Dictionary,dbo,CCGByPracticeNational,CommissioningRegion,TEXT,25
Dictionary,dbo,CCGByPracticeNational,LocalAreaTeamCode,TEXT,26
Dictionary,dbo,CCGByPracticeNational,LocalAreaTeam,TEXT,27
Dictionary,dbo,CCGByPracticeNational,CommissioningCounty,TEXT,28
Dictionary,dbo,CCGByPracticeNational,CommissioningCountry,TEXT,29
Dictionary,dbo,CCGByPracticeNational,SK_Organisation_ID_ServiceProvider,NUMBER,30
Dictionary,dbo,CCGByPracticeNational,SK_Organisation_ID_Commissioner,NUMBER,31
Dictionary,dbo,CarerSupportIndicator,SK_CarerSupportIndicatorID,NUMBER,1
Dictionary,dbo,CarerSupportIndicator,BK_CarerSupportIndicator,TEXT,2
Dictionary,dbo,CarerSupportIndicator,CarerSupportIndicator,TEXT,3
Dictionary,dbo,Commissioner,SK_CommissionerID,NUMBER,1
Dictionary,dbo,Commissioner,CommissionerName,TEXT,2
Dictionary,dbo,Commissioner,CommissionerType,NUMBER,3
Dictionary,dbo,Commissioner,CommissionerCode,TEXT,4
Dictionary,dbo,Commissioner,StartDate,TIMESTAMP_NTZ,5
Dictionary,dbo,Commissioner,EndDate,TIMESTAMP_NTZ,6
Dictionary,dbo,Commissioner,DateCreated,TIMESTAMP_NTZ,7
Dictionary,dbo,Commissioner,DateUpdated,TIMESTAMP_NTZ,8
Dictionary,dbo,Commissioner,SK_ServiceProviderGroupID,NUMBER,9
Dictionary,dbo,Commissioner,IsCustomer,BOOLEAN,10
Dictionary,dbo,Commissioner,IsTestOrganisation,BOOLEAN,11
Dictionary,dbo,CommissionerMatrix,SK_CommissionerID,NUMBER,1
Dictionary,dbo,CommissionerMatrix,SK_CommissionerGroupID,NUMBER,2
Dictionary,dbo,CommissionerMatrix,SK_CommissionerOrgID,NUMBER,3
Dictionary,dbo,CommissionerMatrix,SK_PODTeamID,NUMBER,4
Dictionary,dbo,CommissionerMatrix,SK_PODTeamGroupID,NUMBER,5
Dictionary,dbo,CommissionerMatrix,SK_STPID,NUMBER,6
Dictionary,dbo,CommissionerMatrix,SK_STPGroupID,NUMBER,7
Dictionary,dbo,CommissionerMatrix,SK_PCTID,NUMBER,8
Dictionary,dbo,CommissionerMatrix,DateCreated,TIMESTAMP_NTZ,9
Dictionary,dbo,CommissionerMatrix,DateUpdated,TIMESTAMP_NTZ,10
Dictionary,dbo,CommissionerMatrix,NumberOfPractices,NUMBER,11
Dictionary,dbo,CommissionerMatrixNational,SK_CommissionerID,NUMBER,1
Dictionary,dbo,CommissionerMatrixNational,SK_CommissionerGroupID,NUMBER,2
Dictionary,dbo,CommissionerMatrixNational,SK_CommissionerOrgID,NUMBER,3
Dictionary,dbo,CommissionerMatrixNational,SK_PODTeamID,NUMBER,4
Dictionary,dbo,CommissionerMatrixNational,SK_PODTeamGroupID,NUMBER,5
Dictionary,dbo,CommissionerMatrixNational,SK_STPID,NUMBER,6
Dictionary,dbo,CommissionerMatrixNational,SK_STPGroupID,NUMBER,7
Dictionary,dbo,CommissionerMatrixNational,SK_PCTID,NUMBER,8
Dictionary,dbo,CommissionerMatrixNational,DateCreated,TIMESTAMP_NTZ,9
Dictionary,dbo,CommissionerMatrixNational,DateUpdated,TIMESTAMP_NTZ,10
Dictionary,dbo,CommissionerPCTCCG,SK_CommissionerID_PCT,NUMBER,1
Dictionary,dbo,CommissionerPCTCCG,SK_CommissionerID_CCG,NUMBER,2
Dictionary,dbo,CommissionerPCTCCG,SK_PODTeamID,NUMBER,3
Dictionary,dbo,CommissionerPCTCCG,PODName,TEXT,4
Dictionary,dbo,CommissionerPCTCCG,Region,TEXT,5
Dictionary,dbo,CommissionerPCTCCG,StartDate,TIMESTAMP_NTZ,6
Dictionary,dbo,CommissionerPCTCCG,EndDate,TIMESTAMP_NTZ,7
Dictionary,dbo,CommissioningLocation,SK_CCGLocationId,NUMBER,1
Dictionary,dbo,CommissioningLocation,CommissionerCode,TEXT,2
Dictionary,dbo,CommissioningLocation,CommissioningRegionCode,TEXT,3
Dictionary,dbo,CommissioningLocation,CommissioningRegion,TEXT,4
Dictionary,dbo,CommissioningLocation,LocalAreaTeamCode,TEXT,5
Dictionary,dbo,CommissioningLocation,LocalAreaTeam,TEXT,6
Dictionary,dbo,CommissioningLocation,CommissioningCounty,TEXT,7
Dictionary,dbo,CommissioningLocation,CommissioningCountry,TEXT,8
Dictionary,dbo,CommissioningLocation,DateCreated,TIMESTAMP_NTZ,9
Dictionary,dbo,CommissioningLocation,DateUpdated,TIMESTAMP_NTZ,10
Dictionary,dbo,CommissioningLocation,StartDate,TIMESTAMP_NTZ,11
Dictionary,dbo,CommissioningLocation,EndDate,TIMESTAMP_NTZ,12
Dictionary,dbo,Consultant,SK_ConsultantID,NUMBER,1
Dictionary,dbo,Consultant,GMCCode,TEXT,2
Dictionary,dbo,Consultant,Surname,TEXT,3
Dictionary,dbo,Consultant,Initials,TEXT,4
Dictionary,dbo,Consultant,GMCName,TEXT,5
Dictionary,dbo,Consultant,SexCode,NUMBER,6
Dictionary,dbo,Consultant,Specialty_Function_Code,TEXT,7
Dictionary,dbo,Consultant,Location_Organisation_Code,TEXT,8
Dictionary,dbo,Consultant,DateCreated,TIMESTAMP_NTZ,9
Dictionary,dbo,Consultant,DateUpdated,TIMESTAMP_NTZ,10
Dictionary,dbo,ConsultantProvider,SK_ConsultantID,NUMBER,1
Dictionary,dbo,ConsultantProvider,SK_ServiceProviderID,NUMBER,2
Dictionary,dbo,ConsultantProvider,SK_SpecialtyID,NUMBER,3
Dictionary,dbo,ConsultantProvider,StartDate,TIMESTAMP_NTZ,4
Dictionary,dbo,ConsultantProvider,EndDate,TIMESTAMP_NTZ,5
Dictionary,dbo,ConsultantProvider,DateCreated,TIMESTAMP_NTZ,6
Dictionary,dbo,ConsultantProvider,DateUpdated,TIMESTAMP_NTZ,7
Dictionary,dbo,CostBand,SK_CostBandID,NUMBER,1
Dictionary,dbo,CostBand,CostBandLabel,TEXT,2
Dictionary,dbo,CostBand,CostBandStart,NUMBER,3
Dictionary,dbo,CostBand,CostBandEnd,NUMBER,4
Dictionary,dbo,DateBankHoliday,SK_Date,NUMBER,1
